sample_id,rep,prompt_version,news_desk,model,sentiment,n_chunks,word_count
15,1,A,Foreign,Gemini-3-Flash,0.7888303631916642,4,1174
15,2,A,Foreign,Gemini-3-Flash,0.42467728193150833,4,1244
16,0,A,Foreign,Gemini-3-Flash,-0.52039967069868,4,1232
16,1,A,Foreign,Gemini-3-Flash,-0.23755368613637984,4,1251
16,2,A,Foreign,Gemini-3-Flash,0.6972603406757116,4,1115
17,0,A,Foreign,Gemini-3-Flash,-0.4023417744319886,4,1243
17,1,A,Foreign,Gemini-3-Flash,0.0704088740167208,4,1282
17,2,A,Foreign,Gemini-3-Flash,0.035374982515349984,4,1233
18,0,A,Foreign,Gemini-3-Flash,-0.9457292463630438,4,1176
18,1,A,Foreign,Gemini-3-Flash,0.45420156163163483,4,1295
18,2,A,Foreign,Gemini-3-Flash,-0.1691158041357994,4,1224
19,0,A,Foreign,Gemini-3-Flash,-0.4559952156851068,4,1150
19,1,A,Foreign,Gemini-3-Flash,0.053834197809919715,4,1237
19,2,A,Foreign,Gemini-3-Flash,0.9041593063157052,4,1219
0,0,E,Business,Gemini-3-Flash,-0.8887338004424237,4,1226
0,1,E,Business,Gemini-3-Flash,-0.9955858997709583,4,1282
0,2,E,Business,Gemini-3-Flash,-0.9930949545814656,4,1104
1,0,E,Business,Gemini-3-Flash,-0.9939590526046231,4,1244
1,1,E,Business,Gemini-3-Flash,-0.9824058022350073,4,1180
1,2,E,Business,Gemini-3-Flash,-0.9805955234915018,4,1120
2,0,E,Business,Gemini-3-Flash,-0.35894152894616127,4,1169
2,1,E,Business,Gemini-3-Flash,-0.9011309629306197,5,1316
2,2,E,Business,Gemini-3-Flash,-0.7626791083021089,4,1169
3,0,E,Business,Gemini-3-Flash,-0.9577645157114603,4,1203
3,1,E,Business,Gemini-3-Flash,-0.34335256257327273,4,1171
3,2,E,Business,Gemini-3-Flash,-0.9141268682433292,4,1205
4,0,E,Business,Gemini-3-Flash,-0.6480018934234977,4,1248
4,1,E,Business,Gemini-3-Flash,-0.9859914096305147,4,1219
4,2,E,Business,Gemini-3-Flash,-0.9938546145276632,4,1183
5,0,E,Business,Gemini-3-Flash,0.1416638381779194,4,1261
5,1,E,Business,Gemini-3-Flash,0.39370550235616975,4,1234
5,2,E,Business,Gemini-3-Flash,-0.9373011137358844,4,1219
6,0,E,Business,Gemini-3-Flash,-0.5862004766007886,5,1310
6,1,E,Business,Gemini-3-Flash,-0.975196359155234,4,1178
6,2,E,Business,Gemini-3-Flash,-0.985520530899521,4,1217
7,0,E,Business,Gemini-3-Flash,-0.11735645169392228,4,1249
7,1,E,Business,Gemini-3-Flash,-0.4900420159101486,4,1171
7,2,E,Business,Gemini-3-Flash,-0.83114979788661,4,1160
8,0,E,Business,Gemini-3-Flash,-0.9890970639244188,4,1261
8,1,E,Business,Gemini-3-Flash,-0.9943884902459104,4,1178
8,2,E,Business,Gemini-3-Flash,-0.9813771570043173,4,1240
9,0,E,Business,Gemini-3-Flash,-0.9062119083246216,4,1253
9,1,E,Business,Gemini-3-Flash,-0.7120117417362053,4,1244
9,2,E,Business,Gemini-3-Flash,-0.800702127860859,4,1214
10,0,E,Foreign,Gemini-3-Flash,0.23014955040998758,5,1457
10,1,E,Foreign,Gemini-3-Flash,0.4795460063032806,4,1269
10,2,E,Foreign,Gemini-3-Flash,-0.05929766327608377,4,1300
11,0,E,Foreign,Gemini-3-Flash,-0.005966763244941831,4,1097
11,1,E,Foreign,Gemini-3-Flash,-0.12490091915242374,4,1204
11,2,E,Foreign,Gemini-3-Flash,-0.1371853817254305,4,1238
12,0,E,Foreign,Gemini-3-Flash,-0.9882954290951602,4,1244
12,1,E,Foreign,Gemini-3-Flash,-0.9326811684877612,4,1238
12,2,E,Foreign,Gemini-3-Flash,-0.2121105849277228,5,1343
13,0,E,Foreign,Gemini-3-Flash,-0.9000766435055993,4,1244
13,1,E,Foreign,Gemini-3-Flash,-0.7135654017329216,4,1178
13,2,E,Foreign,Gemini-3-Flash,-0.3236467989627272,4,1316
14,0,E,Foreign,Gemini-3-Flash,0.46288615046069026,4,1084
14,1,E,Foreign,Gemini-3-Flash,-0.4776642782962881,4,1174
14,2,E,Foreign,Gemini-3-Flash,-0.32683445513248444,4,1160
15,0,E,Foreign,Gemini-3-Flash,0.4101625414332375,4,1240
15,1,E,Foreign,Gemini-3-Flash,0.31824835669249296,4,1272
15,2,E,Foreign,Gemini-3-Flash,0.8935709875077009,4,1194
16,0,E,Foreign,Gemini-3-Flash,0.05577636370435357,4,1258
16,1,E,Foreign,Gemini-3-Flash,0.4562201020307839,4,1128
16,2,E,Foreign,Gemini-3-Flash,0.5916065536439419,4,1199
17,0,E,Foreign,Gemini-3-Flash,-0.06950341397896409,4,1298
17,1,E,Foreign,Gemini-3-Flash,-0.34464851720258594,4,1248
17,2,E,Foreign,Gemini-3-Flash,-0.5744500048458576,5,1340
18,0,E,Foreign,Gemini-3-Flash,-0.23302913759835064,4,1266
18,1,E,Foreign,Gemini-3-Flash,-0.3775359324645251,4,1225
18,2,E,Foreign,Gemini-3-Flash,-0.2805212418315932,4,1264
19,0,E,Foreign,Gemini-3-Flash,-0.05344019504263997,4,1243
19,1,E,Foreign,Gemini-3-Flash,-0.1009714282117784,4,1287
19,2,E,Foreign,Gemini-3-Flash,-0.1755226980894804,4,1165
