sample_id,rep,prompt_version,news_desk,model,sentiment,n_chunks,word_count
17,1,A,Foreign,gpt-4o-mini,0.9898878099241605,3,912
17,2,A,Foreign,gpt-4o-mini,0.3578292882302776,3,813
18,0,A,Foreign,gpt-4o-mini,0.9989011066888148,3,961
18,1,A,Foreign,gpt-4o-mini,0.9986217713788695,3,879
18,2,A,Foreign,gpt-4o-mini,0.9982623496422699,3,958
19,0,A,Foreign,gpt-4o-mini,0.9938024804966213,3,789
19,1,A,Foreign,gpt-4o-mini,0.9980047100301211,3,710
19,2,A,Foreign,gpt-4o-mini,0.9977331001816007,3,796
0,0,B,Business,gpt-4o-mini,-0.7988569784599046,3,873
0,1,B,Business,gpt-4o-mini,-0.931443804098914,3,826
0,2,B,Business,gpt-4o-mini,0.3317378379094104,3,854
1,0,B,Business,gpt-4o-mini,0.33059556130319834,3,962
1,1,B,Business,gpt-4o-mini,0.9071390914420286,3,965
1,2,B,Business,gpt-4o-mini,0.11653537753348549,3,867
2,0,B,Business,gpt-4o-mini,0.5048997353296727,3,790
2,1,B,Business,gpt-4o-mini,0.9949972284957767,3,937
2,2,B,Business,gpt-4o-mini,0.9907624969879786,3,925
3,0,B,Business,gpt-4o-mini,0.31315810699015856,3,861
3,1,B,Business,gpt-4o-mini,-0.6743935408691565,3,938
3,2,B,Business,gpt-4o-mini,0.4909152587254842,3,874
4,0,B,Business,gpt-4o-mini,-0.8497248456502954,3,942
4,1,B,Business,gpt-4o-mini,0.023063878373553354,3,944
4,2,B,Business,gpt-4o-mini,-0.7924446587761244,3,930
5,0,B,Business,gpt-4o-mini,0.8771476560505107,3,903
5,1,B,Business,gpt-4o-mini,0.9691121778838957,3,906
5,2,B,Business,gpt-4o-mini,0.9941432963047797,3,963
6,0,B,Business,gpt-4o-mini,0.8722350113869956,3,906
6,1,B,Business,gpt-4o-mini,0.2908744290471077,3,961
6,2,B,Business,gpt-4o-mini,0.942331311913828,3,932
7,0,B,Business,gpt-4o-mini,0.2295505255460739,3,887
7,1,B,Business,gpt-4o-mini,0.2573871932302912,3,859
7,2,B,Business,gpt-4o-mini,0.5292963990941644,3,879
8,0,B,Business,gpt-4o-mini,-0.9296415162583193,3,898
8,1,B,Business,gpt-4o-mini,-0.40588290927310783,3,755
8,2,B,Business,gpt-4o-mini,-0.3312323488450299,3,871
9,0,B,Business,gpt-4o-mini,0.8502174265061816,3,959
9,1,B,Business,gpt-4o-mini,-0.33244267975290615,3,946
9,2,B,Business,gpt-4o-mini,0.22037570706258217,3,816
10,0,B,Foreign,gpt-4o-mini,0.9959890528116375,3,974
10,1,B,Foreign,gpt-4o-mini,0.9744646368781105,3,949
10,2,B,Foreign,gpt-4o-mini,0.9982326725536647,3,814
11,0,B,Foreign,gpt-4o-mini,0.9874858233767251,3,906
11,1,B,Foreign,gpt-4o-mini,0.9888940648719048,3,987
11,2,B,Foreign,gpt-4o-mini,0.9933154258178547,3,847
12,0,B,Foreign,gpt-4o-mini,0.3071922721962134,3,768
12,1,B,Foreign,gpt-4o-mini,-0.13877579693992934,3,934
12,2,B,Foreign,gpt-4o-mini,-0.2874365399281184,3,870
13,0,B,Foreign,gpt-4o-mini,0.3303614895946036,3,800
13,1,B,Foreign,gpt-4o-mini,0.8875353921515247,3,776
13,2,B,Foreign,gpt-4o-mini,0.8995249234916022,3,799
14,0,B,Foreign,gpt-4o-mini,0.8100731947536891,3,863
14,1,B,Foreign,gpt-4o-mini,0.8396668912610039,3,936
14,2,B,Foreign,gpt-4o-mini,0.41195076145231724,3,845
15,0,B,Foreign,gpt-4o-mini,0.9330955855548382,3,903
15,1,B,Foreign,gpt-4o-mini,0.8920772599327998,3,900
15,2,B,Foreign,gpt-4o-mini,0.9732836508386148,3,773
16,0,B,Foreign,gpt-4o-mini,0.8558213263750076,3,867
16,1,B,Foreign,gpt-4o-mini,0.9791553062386811,3,875
16,2,B,Foreign,gpt-4o-mini,0.9847055464051664,3,814
17,0,B,Foreign,gpt-4o-mini,0.9616290769384553,3,902
17,1,B,Foreign,gpt-4o-mini,0.36847511073574424,3,946
17,2,B,Foreign,gpt-4o-mini,0.9929862552089617,3,932
18,0,B,Foreign,gpt-4o-mini,0.9988955398051379,3,1025
18,1,B,Foreign,gpt-4o-mini,0.9981080460517356,3,976
18,2,B,Foreign,gpt-4o-mini,0.9984506600061044,3,936
19,0,B,Foreign,gpt-4o-mini,0.9985715158788177,3,877
19,1,B,Foreign,gpt-4o-mini,0.9556532890613502,3,915
19,2,B,Foreign,gpt-4o-mini,0.9975547374730619,3,894
0,0,D,Business,gpt-4o-mini,-0.8837504545226693,2,611
0,1,D,Business,gpt-4o-mini,-0.9716416637723645,3,789
0,2,D,Business,gpt-4o-mini,-0.5130496751517057,3,827
1,0,D,Business,gpt-4o-mini,-0.6219397460420927,3,886
1,1,D,Business,gpt-4o-mini,-0.3084328106294076,3,816
1,2,D,Business,gpt-4o-mini,-0.33348471322096884,3,836
2,0,D,Business,gpt-4o-mini,0.9767326451838017,3,868
2,1,D,Business,gpt-4o-mini,0.3653442844127615,3,787
2,2,D,Business,gpt-4o-mini,0.9817002579414597,3,884
3,0,D,Business,gpt-4o-mini,-0.6119561952461178,3,811
3,1,D,Business,gpt-4o-mini,-0.796394690250357,3,775
3,2,D,Business,gpt-4o-mini,-0.9104085862636566,3,850
4,0,D,Business,gpt-4o-mini,-0.3116486805180709,3,852
4,1,D,Business,gpt-4o-mini,-0.9714709160228571,3,856
4,2,D,Business,gpt-4o-mini,-0.33998569784065086,3,899
5,0,D,Business,gpt-4o-mini,0.4357600634296735,3,868
5,1,D,Business,gpt-4o-mini,0.8436832943310341,3,827
5,2,D,Business,gpt-4o-mini,0.912351429151992,3,900
6,0,D,Business,gpt-4o-mini,-0.4380534862478574,3,843
6,1,D,Business,gpt-4o-mini,-0.19751678748677173,3,928
6,2,D,Business,gpt-4o-mini,0.2042664404337605,3,902
7,0,D,Business,gpt-4o-mini,-0.28659171611070633,3,799
7,1,D,Business,gpt-4o-mini,-0.9159762334699432,3,865
7,2,D,Business,gpt-4o-mini,0.31126329489052296,3,837
8,0,D,Business,gpt-4o-mini,-0.3390203402377665,3,753
8,1,D,Business,gpt-4o-mini,-0.7847364656627178,3,805
8,2,D,Business,gpt-4o-mini,-0.32443031086586416,3,877
9,0,D,Business,gpt-4o-mini,-0.9701356107058624,3,746
9,1,D,Business,gpt-4o-mini,-0.9487729434234401,3,896
9,2,D,Business,gpt-4o-mini,-0.22704549801225463,3,840
10,0,D,Foreign,gpt-4o-mini,0.9506541312051316,3,847
10,1,D,Foreign,gpt-4o-mini,0.9635762187341849,3,817
10,2,D,Foreign,gpt-4o-mini,0.944106214834998,3,887
11,0,D,Foreign,gpt-4o-mini,0.32819194649346173,3,876
11,1,D,Foreign,gpt-4o-mini,0.9109232521926364,3,911
11,2,D,Foreign,gpt-4o-mini,0.3471350957794736,3,899
12,0,D,Foreign,gpt-4o-mini,-0.13696668234964213,3,853
12,1,D,Foreign,gpt-4o-mini,0.05967960755030314,3,809
12,2,D,Foreign,gpt-4o-mini,-0.30907258193474263,3,739
13,0,D,Foreign,gpt-4o-mini,-0.19880337826907635,3,957
13,1,D,Foreign,gpt-4o-mini,-0.029920630273409188,3,846
13,2,D,Foreign,gpt-4o-mini,0.651096949664255,3,856
14,0,D,Foreign,gpt-4o-mini,0.13960460759699345,3,817
14,1,D,Foreign,gpt-4o-mini,-0.2607979003029565,3,898
14,2,D,Foreign,gpt-4o-mini,-0.15432254939029613,3,820
15,0,D,Foreign,gpt-4o-mini,0.9756782817809532,3,844
15,1,D,Foreign,gpt-4o-mini,0.3611295978189446,3,746
15,2,D,Foreign,gpt-4o-mini,0.33393193525262177,3,901
16,0,D,Foreign,gpt-4o-mini,0.45118615811225027,3,745
16,1,D,Foreign,gpt-4o-mini,0.5536151003713409,3,769
16,2,D,Foreign,gpt-4o-mini,0.43658537107209366,3,850
17,0,D,Foreign,gpt-4o-mini,-0.792836777245005,3,813
17,1,D,Foreign,gpt-4o-mini,-0.39096122483412427,3,816
17,2,D,Foreign,gpt-4o-mini,0.676552873182421,3,757
18,0,D,Foreign,gpt-4o-mini,0.9582007831195369,3,867
18,1,D,Foreign,gpt-4o-mini,0.971657933977743,3,885
18,2,D,Foreign,gpt-4o-mini,0.9485994424515715,3,836
19,0,D,Foreign,gpt-4o-mini,0.8760026909100512,3,833
19,1,D,Foreign,gpt-4o-mini,0.5408364847147217,3,792
19,2,D,Foreign,gpt-4o-mini,0.9910890557803214,3,744
0,0,E,Business,gpt-4o-mini,-0.3268945742553721,3,709
0,1,E,Business,gpt-4o-mini,0.02699728077277541,3,754
0,2,E,Business,gpt-4o-mini,-0.38214912203450996,3,730
1,0,E,Business,gpt-4o-mini,-0.14965679744879404,3,759
1,1,E,Business,gpt-4o-mini,-0.3489963879498343,3,801
1,2,E,Business,gpt-4o-mini,-0.9848857747080425,3,782
2,0,E,Business,gpt-4o-mini,0.40529272231894237,3,865
2,1,E,Business,gpt-4o-mini,0.33457864572604495,3,818
2,2,E,Business,gpt-4o-mini,0.9143715711931387,3,805
3,0,E,Business,gpt-4o-mini,-0.8854069902251164,3,761
3,1,E,Business,gpt-4o-mini,-0.8194260980623463,3,777
3,2,E,Business,gpt-4o-mini,-0.4111226654301087,3,813
4,0,E,Business,gpt-4o-mini,-0.4446724575633804,3,833
4,1,E,Business,gpt-4o-mini,-0.49770141517122585,3,753
4,2,E,Business,gpt-4o-mini,-0.32110857653121155,3,834
5,0,E,Business,gpt-4o-mini,0.9052524060631791,3,749
5,1,E,Business,gpt-4o-mini,0.5710034928439806,3,787
5,2,E,Business,gpt-4o-mini,0.8659263259420792,3,763
6,0,E,Business,gpt-4o-mini,-0.554149524619182,3,847
6,1,E,Business,gpt-4o-mini,-0.2526041908810536,3,822
6,2,E,Business,gpt-4o-mini,0.03735441885267695,3,815
7,0,E,Business,gpt-4o-mini,-0.3240983287493388,3,812
7,1,E,Business,gpt-4o-mini,-0.22410297921548286,3,820
7,2,E,Business,gpt-4o-mini,-0.410238154232502,3,785
8,0,E,Business,gpt-4o-mini,-0.31669173218930763,3,798
8,1,E,Business,gpt-4o-mini,-0.4696354898624122,3,808
8,2,E,Business,gpt-4o-mini,-0.4027218932363515,3,815
9,0,E,Business,gpt-4o-mini,-0.9735110675295194,3,736
9,1,E,Business,gpt-4o-mini,-0.0006006176893909773,3,813
9,2,E,Business,gpt-4o-mini,0.3257064533730348,3,811
10,0,E,Foreign,gpt-4o-mini,0.46843135977784794,3,789
10,1,E,Foreign,gpt-4o-mini,0.6834688007365912,3,710
10,2,E,Foreign,gpt-4o-mini,0.9788072456916174,3,780
11,0,E,Foreign,gpt-4o-mini,0.9602367349434644,3,835
11,1,E,Foreign,gpt-4o-mini,-0.0038605270286401114,3,754
11,2,E,Foreign,gpt-4o-mini,0.9750065072439611,3,830
12,0,E,Foreign,gpt-4o-mini,-0.2970127387282749,3,832
12,1,E,Foreign,gpt-4o-mini,0.6250969134271145,3,796
12,2,E,Foreign,gpt-4o-mini,-0.9019778519868851,3,773
13,0,E,Foreign,gpt-4o-mini,-0.32881447734932107,3,812
13,1,E,Foreign,gpt-4o-mini,0.07106928672874346,3,735
13,2,E,Foreign,gpt-4o-mini,0.899161524643811,3,820
14,0,E,Foreign,gpt-4o-mini,-0.3458619782080253,3,832
14,1,E,Foreign,gpt-4o-mini,-0.28848121749858063,3,822
14,2,E,Foreign,gpt-4o-mini,-0.12932717505221566,3,806
15,0,E,Foreign,gpt-4o-mini,0.9126996131769071,3,724
15,1,E,Foreign,gpt-4o-mini,0.8952070867332319,3,846
15,2,E,Foreign,gpt-4o-mini,0.9604677266906947,3,770
16,0,E,Foreign,gpt-4o-mini,0.9750496515189297,3,741
16,1,E,Foreign,gpt-4o-mini,0.32312392567594844,3,867
16,2,E,Foreign,gpt-4o-mini,0.023937045596539974,2,612
17,0,E,Foreign,gpt-4o-mini,0.7489464477015039,3,747
17,1,E,Foreign,gpt-4o-mini,0.8659103537987297,3,724
17,2,E,Foreign,gpt-4o-mini,0.005527551596363385,3,854
18,0,E,Foreign,gpt-4o-mini,0.9866334970574826,3,786
18,1,E,Foreign,gpt-4o-mini,0.985111019826339,3,732
18,2,E,Foreign,gpt-4o-mini,0.9972830723272637,3,809
19,0,E,Foreign,gpt-4o-mini,0.9945857286608467,3,805
19,1,E,Foreign,gpt-4o-mini,0.9788250558000678,3,773
19,2,E,Foreign,gpt-4o-mini,0.9939235498701843,3,786
20,0,A,Business,gpt-4o-mini,-0.25658654219781357,3,878
20,1,A,Business,gpt-4o-mini,-0.1967322596659263,3,1002
20,2,A,Business,gpt-4o-mini,0.32513610599562526,3,896
21,0,A,Business,gpt-4o-mini,0.6738905782500902,3,895
21,1,A,Business,gpt-4o-mini,0.9662539370668431,3,848
21,2,A,Business,gpt-4o-mini,0.3360509538712601,3,872
22,0,A,Business,gpt-4o-mini,-0.31513466499745846,3,905
22,1,A,Business,gpt-4o-mini,-0.328391517046839,3,923
22,2,A,Business,gpt-4o-mini,-0.31516790366731584,3,847
23,0,A,Business,gpt-4o-mini,-0.2591870306059718,3,855
23,1,A,Business,gpt-4o-mini,0.17247960964838663,3,816
23,2,A,Business,gpt-4o-mini,0.1386986623207728,3,924
24,0,A,Business,gpt-4o-mini,0.3464265092043206,3,973
24,1,A,Business,gpt-4o-mini,-0.10196163435466588,3,962
24,2,A,Business,gpt-4o-mini,-0.015938195399940014,3,968
25,0,A,Business,gpt-4o-mini,0.9185936093951265,3,834
25,1,A,Business,gpt-4o-mini,0.36847908919056255,3,917
25,2,A,Business,gpt-4o-mini,0.36559736418227357,3,866
26,0,A,Business,gpt-4o-mini,-0.09909360483288765,3,898
26,1,A,Business,gpt-4o-mini,-0.7343521915997068,3,867
26,2,A,Business,gpt-4o-mini,-0.3314917701451729,3,914
27,0,A,Business,gpt-4o-mini,-0.18096271933366856,3,867
27,1,A,Business,gpt-4o-mini,-0.2412301947673162,3,875
27,2,A,Business,gpt-4o-mini,0.21006616422285637,3,850
28,0,A,Business,gpt-4o-mini,0.12121629916752379,3,921
28,1,A,Business,gpt-4o-mini,0.8540075469451646,3,889
28,2,A,Business,gpt-4o-mini,0.2995519693940878,3,921
29,0,A,Business,gpt-4o-mini,0.546089842915535,3,943
29,1,A,Business,gpt-4o-mini,0.7116360850632191,3,953
29,2,A,Business,gpt-4o-mini,0.9784388276020763,4,988
30,0,A,Business,gpt-4o-mini,0.361190411572655,3,881
30,1,A,Business,gpt-4o-mini,0.9861745442419002,3,859
30,2,A,Business,gpt-4o-mini,0.9545568817217523,3,877
31,0,A,Business,gpt-4o-mini,0.9317663333689173,3,889
31,1,A,Business,gpt-4o-mini,0.8855739580467343,3,866
31,2,A,Business,gpt-4o-mini,0.12559135320285955,3,843
32,0,A,Business,gpt-4o-mini,0.6715903569323322,3,863
32,1,A,Business,gpt-4o-mini,0.30234023680289585,3,967
32,2,A,Business,gpt-4o-mini,0.12435952015221119,3,808
33,0,A,Business,gpt-4o-mini,-0.9946994289057329,3,898
33,1,A,Business,gpt-4o-mini,-0.9771533804014325,3,925
33,2,A,Business,gpt-4o-mini,-0.5089188567362726,3,918
34,0,A,Business,gpt-4o-mini,-0.3498582245471577,3,880
34,1,A,Business,gpt-4o-mini,-0.35820523199314874,3,814
34,2,A,Business,gpt-4o-mini,-0.14152473956346512,3,811
35,0,A,Business,gpt-4o-mini,0.9901532319684824,3,975
35,1,A,Business,gpt-4o-mini,0.9866771622716138,3,784
35,2,A,Business,gpt-4o-mini,0.9655801549864312,3,896
36,0,A,Business,gpt-4o-mini,-0.21748202542463937,3,795
36,1,A,Business,gpt-4o-mini,-0.6428858187670509,3,880
36,2,A,Business,gpt-4o-mini,0.29814859572798014,3,867
37,0,A,Business,gpt-4o-mini,-0.7057123826816678,3,884
37,1,A,Business,gpt-4o-mini,-0.4345124503597617,3,835
37,2,A,Business,gpt-4o-mini,-0.8492871622244517,3,793
38,0,A,Business,gpt-4o-mini,-0.7982049671312174,3,923
38,1,A,Business,gpt-4o-mini,0.20274711245050034,3,778
38,2,A,Business,gpt-4o-mini,-0.9044922854130467,3,800
39,0,A,Business,gpt-4o-mini,0.4105371739715338,3,953
39,1,A,Business,gpt-4o-mini,0.1442779873808225,3,949
39,2,A,Business,gpt-4o-mini,0.14139360437790552,3,919
40,0,A,Business,gpt-4o-mini,-0.38481988447407883,3,873
40,1,A,Business,gpt-4o-mini,-0.9330055010505021,3,897
40,2,A,Business,gpt-4o-mini,-0.3761611612668882,3,811
41,0,A,Business,gpt-4o-mini,-0.6127030483136574,3,828
41,1,A,Business,gpt-4o-mini,-0.32370551163330674,3,880
41,2,A,Business,gpt-4o-mini,-0.24412773025687784,3,844
42,0,A,Business,gpt-4o-mini,0.996825949793371,3,830
42,1,A,Business,gpt-4o-mini,0.9982391572169339,3,800
42,2,A,Business,gpt-4o-mini,0.9979332251629481,3,814
43,0,A,Business,gpt-4o-mini,0.8048311540236076,3,890
43,1,A,Business,gpt-4o-mini,0.5074550666225454,3,921
43,2,A,Business,gpt-4o-mini,0.7584459134377539,3,845
44,0,A,Business,gpt-4o-mini,-0.009936873645832142,3,843
44,1,A,Business,gpt-4o-mini,-0.983595505512009,3,889
44,2,A,Business,gpt-4o-mini,-0.47263639482359093,3,876
45,0,A,Business,gpt-4o-mini,-0.5814019589064022,3,813
45,1,A,Business,gpt-4o-mini,0.32177391337851685,3,909
45,2,A,Business,gpt-4o-mini,-0.3512476235628128,3,838
46,0,A,Business,gpt-4o-mini,0.9927488394702474,3,932
46,1,A,Business,gpt-4o-mini,0.9929816993729522,3,866
46,2,A,Business,gpt-4o-mini,0.41376910684630275,3,875
47,0,A,Business,gpt-4o-mini,0.23475597302118936,3,902
47,1,A,Business,gpt-4o-mini,0.3161344323307276,3,868
47,2,A,Business,gpt-4o-mini,-0.3243160314547519,3,836
48,0,A,Business,gpt-4o-mini,0.3368819020688534,3,848
48,1,A,Business,gpt-4o-mini,0.3082414101809263,3,892
48,2,A,Business,gpt-4o-mini,0.27937917225062847,3,848
49,0,A,Business,gpt-4o-mini,0.0134669728577137,3,855
49,1,A,Business,gpt-4o-mini,-0.21991053347786269,3,829
49,2,A,Business,gpt-4o-mini,0.5449227993376553,3,852
50,0,A,Foreign,gpt-4o-mini,0.22664839029312134,3,955
50,1,A,Foreign,gpt-4o-mini,-0.36088015604764223,3,951
50,2,A,Foreign,gpt-4o-mini,0.4178934266480307,3,894
51,0,A,Foreign,gpt-4o-mini,0.9352006022818387,3,888
51,1,A,Foreign,gpt-4o-mini,0.2148387332757314,3,874
51,2,A,Foreign,gpt-4o-mini,0.9225723566099381,3,909
52,0,A,Foreign,gpt-4o-mini,0.9455398777499795,3,893
52,1,A,Foreign,gpt-4o-mini,0.39386174354391795,3,755
52,2,A,Foreign,gpt-4o-mini,0.9908201579237357,3,844
53,0,A,Foreign,gpt-4o-mini,-0.16930087933239216,3,720
53,1,A,Foreign,gpt-4o-mini,0.14335944751898447,3,729
53,2,A,Foreign,gpt-4o-mini,-0.34909081148604554,3,852
54,0,A,Foreign,gpt-4o-mini,0.9680889019121727,3,833
54,1,A,Foreign,gpt-4o-mini,0.8677644723405441,3,842
54,2,A,Foreign,gpt-4o-mini,0.38726633818199235,3,915
55,0,A,Foreign,gpt-4o-mini,0.31020780466496944,3,830
55,1,A,Foreign,gpt-4o-mini,0.0536076792050153,3,804
55,2,A,Foreign,gpt-4o-mini,-0.12612508066619435,3,774
56,0,A,Foreign,gpt-4o-mini,-0.32938257108132046,3,864
56,1,A,Foreign,gpt-4o-mini,-0.28458907393117744,3,773
56,2,A,Foreign,gpt-4o-mini,-0.3960949170092742,3,837
57,0,A,Foreign,gpt-4o-mini,0.18614724247405925,3,878
57,1,A,Foreign,gpt-4o-mini,-0.3143676118925214,3,911
57,2,A,Foreign,gpt-4o-mini,0.7190170350174109,3,879
58,0,A,Foreign,gpt-4o-mini,0.9934749481811499,3,792
58,1,A,Foreign,gpt-4o-mini,0.8991852203810898,3,872
58,2,A,Foreign,gpt-4o-mini,0.9815541974579295,3,899
59,0,A,Foreign,gpt-4o-mini,0.726262945914641,3,879
59,1,A,Foreign,gpt-4o-mini,0.984125015248234,3,759
59,2,A,Foreign,gpt-4o-mini,0.3796391817741096,3,795
60,0,A,Foreign,gpt-4o-mini,0.9704802194610238,3,861
60,1,A,Foreign,gpt-4o-mini,0.4138043588027358,3,852
60,2,A,Foreign,gpt-4o-mini,-0.22206795619179806,3,948
61,0,A,Foreign,gpt-4o-mini,0.5299733801123997,3,752
61,1,A,Foreign,gpt-4o-mini,-0.026790070075852174,3,748
61,2,A,Foreign,gpt-4o-mini,0.651714293907086,3,738
62,0,A,Foreign,gpt-4o-mini,-0.31386175317068893,3,860
62,1,A,Foreign,gpt-4o-mini,-0.8342586340537915,3,794
62,2,A,Foreign,gpt-4o-mini,-0.7846770243098339,3,812
63,0,A,Foreign,gpt-4o-mini,0.8904226323744903,3,759
63,1,A,Foreign,gpt-4o-mini,0.985251183854416,2,656
63,2,A,Foreign,gpt-4o-mini,0.9864588337950408,2,677
64,0,A,Foreign,gpt-4o-mini,0.1536662019789219,3,922
64,1,A,Foreign,gpt-4o-mini,-0.1692046175400416,3,932
64,2,A,Foreign,gpt-4o-mini,0.7285138194759687,3,910
65,0,A,Foreign,gpt-4o-mini,-0.2502811811864376,3,912
65,1,A,Foreign,gpt-4o-mini,0.17151427920907736,3,832
65,2,A,Foreign,gpt-4o-mini,-0.32027559673103195,3,822
66,0,A,Foreign,gpt-4o-mini,0.7257094290107489,3,936
66,1,A,Foreign,gpt-4o-mini,0.43546793997908634,3,896
66,2,A,Foreign,gpt-4o-mini,-0.31538468816628057,3,838
67,0,A,Foreign,gpt-4o-mini,0.7775728752215704,3,965
67,1,A,Foreign,gpt-4o-mini,-0.31748922013988096,3,993
67,2,A,Foreign,gpt-4o-mini,0.9104716112681975,3,934
68,0,A,Foreign,gpt-4o-mini,0.9692831831052899,3,899
68,1,A,Foreign,gpt-4o-mini,0.3718913138533632,3,766
68,2,A,Foreign,gpt-4o-mini,0.6409708939803144,3,842
69,0,A,Foreign,gpt-4o-mini,0.5258172388130333,4,957
69,1,A,Foreign,gpt-4o-mini,0.23617826402187347,3,885
69,2,A,Foreign,gpt-4o-mini,0.5731266527436674,3,915
70,0,A,Foreign,gpt-4o-mini,0.9770012178147832,3,935
70,1,A,Foreign,gpt-4o-mini,0.9696695661793152,3,879
70,2,A,Foreign,gpt-4o-mini,0.9586294271284714,3,932
71,0,A,Foreign,gpt-4o-mini,-0.30956997186876833,3,878
71,1,A,Foreign,gpt-4o-mini,0.033651720732450485,3,863
71,2,A,Foreign,gpt-4o-mini,-0.4974660625060399,3,928
72,0,A,Foreign,gpt-4o-mini,0.31850474638243514,3,892
72,1,A,Foreign,gpt-4o-mini,0.954295210307464,3,831
72,2,A,Foreign,gpt-4o-mini,0.36712359233448905,3,899
73,0,A,Foreign,gpt-4o-mini,-0.27413893428941566,3,776
73,1,A,Foreign,gpt-4o-mini,-0.2640938429782788,3,937
73,2,A,Foreign,gpt-4o-mini,-0.13243528579672179,3,876
74,0,A,Foreign,gpt-4o-mini,0.3709554287294547,3,880
74,1,A,Foreign,gpt-4o-mini,-0.10040887910872698,3,798
74,2,A,Foreign,gpt-4o-mini,0.005479389801621437,3,872
75,0,A,Foreign,gpt-4o-mini,0.9837701745952169,3,853
75,1,A,Foreign,gpt-4o-mini,0.9761180938221514,3,875
75,2,A,Foreign,gpt-4o-mini,0.9745194441638887,3,891
76,0,A,Foreign,gpt-4o-mini,0.9986029884166783,3,748
76,1,A,Foreign,gpt-4o-mini,0.9930135824833997,3,812
76,2,A,Foreign,gpt-4o-mini,0.9965485560048061,3,887
77,0,A,Foreign,gpt-4o-mini,0.18866009909349182,3,877
77,1,A,Foreign,gpt-4o-mini,0.31419953308068216,3,858
77,2,A,Foreign,gpt-4o-mini,0.7787012700379515,3,840
78,0,A,Foreign,gpt-4o-mini,0.3296885861394306,3,876
78,1,A,Foreign,gpt-4o-mini,0.6258089275409778,3,913
78,2,A,Foreign,gpt-4o-mini,0.9230374818046888,3,909
79,0,A,Foreign,gpt-4o-mini,-0.4418257987126708,3,834
